Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Alpine,1,9,Fernando Alonso,4,Esteban Ocon,1
AlphaTauri,2,6,Yuki Tsunoda,6,Pierre Gasly,5
Williams,3,4,George Russell,8,Nicholas Latifi,7
Alfa Romeo,4,3,Antonio Giovinazzi,13,Kimi Räikkönen,10
Mercedes,5,2,,,Lewis Hamilton,2
Ferrari,6,1,,,Carlos Sainz Jr.,3
Red Bull,7,0,,,Max Verstappen,9
McLaren,8,0,,,Daniel Ricciardo,11
Haas,9,0,,,Mick Schumacher,12
