Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brawn,1,9,Rubens Barrichello,6,Jenson Button,5
McLaren,2,6,Heikki Kovalainen,7,Lewis Hamilton,1
Williams,3,4,Nico Rosberg,11,Kazuki Nakajima,9
Toyota,4,3,Jarno Trulli,12,Timo Glock,2
Ferrari,5,2,Giancarlo Fisichella,13,Kimi Räikkönen,10
Renault,6,1,,,Fernando Alonso,3
Red Bull,7,0,,,Sebastian Vettel,4
BMW Sauber,8,0,,,Robert Kubica,8
Force India,9,0,,,Vitantonio Liuzzi,14
