Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brawn,1,9,Jenson Button,8,Rubens Barrichello,7
BMW Sauber,2,6,Robert Kubica,9,Nick Heidfeld,6
McLaren,3,4,Heikki Kovalainen,11,Lewis Hamilton,3
Ferrari,4,3,Giancarlo Fisichella,12,Kimi Räikkönen,4
Force India,5,2,Vitantonio Liuzzi,14,Adrian Sutil,13
Williams,6,1,Kazuki Nakajima,15,Nico Rosberg,5
Renault,7,0,Romain Grosjean,16,Fernando Alonso,10
Red Bull,8,0,Mark Webber,17,Sebastian Vettel,1
Toyota,9,0,,,Jarno Trulli,2
