Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Kimi Räikkönen,3,David Coulthard,1
Renault,2,6,Fernando Alonso,7,Jarno Trulli,5
Williams,3,4,Ralf Schumacher,8,Juan Pablo Montoya,2
BAR,4,3,Jenson Button,10,Jacques Villeneuve,9
Ferrari,5,2,,,Michael Schumacher,4
Sauber,6,1,,,Heinz-Harald Frentzen,6
Minardi,7,0,,,Jos Verstappen,11
Jordan,8,0,,,Giancarlo Fisichella,12
Jaguar,9,0,,,Antônio Pizzonia,13
