Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Juan Pablo Montoya,2,Ralf Schumacher,1
McLaren,2,6,David Coulthard,5,Kimi Räikkönen,4
Ferrari,3,4,Rubens Barrichello,7,Michael Schumacher,3
Jaguar,4,3,Antônio Pizzonia,10,Mark Webber,6
Toyota,5,2,Cristiano da Matta,11,Olivier Panis,8
Sauber,6,1,Nick Heidfeld,13,Heinz-Harald Frentzen,12
Minardi,7,0,Jos Verstappen,16,Justin Wilson,14
BAR,8,0,,,Jacques Villeneuve,9
Jordan,9,0,,,Ralph Firman,15
