Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,3,Michael Schumacher,1
McLaren,2,6,David Coulthard,5,Kimi Räikkönen,2
Jaguar,3,4,Antônio Pizzonia,9,Mark Webber,7
BAR,4,3,Jacques Villeneuve,12,Jenson Button,4
Williams,5,2,,,Ralf Schumacher,6
Renault,6,1,,,Jarno Trulli,8
Toyota,7,0,,,Cristiano da Matta,10
Jordan,8,0,,,Ralph Firman,11
Minardi,9,0,,,Justin Wilson,13
