Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Renault,1,9,Fernando Alonso,4,Jarno Trulli,3
Toyota,2,6,Cristiano da Matta,6,Olivier Panis,5
BAR,3,4,Jacques Villeneuve,9,Jenson Button,8
Williams,4,3,,,Juan Pablo Montoya,1
McLaren,5,2,,,David Coulthard,2
Ferrari,6,1,,,Michael Schumacher,7
Sauber,7,0,,,Nick Heidfeld,10
Jaguar,8,0,,,Mark Webber,11
Minardi,9,0,,,Nicolas Kiesa,12
Jordan,10,0,,,Giancarlo Fisichella,13
