Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,3,Michael Schumacher,1
McLaren,2,6,David Coulthard,5,Kimi Räikkönen,2
Williams,3,4,Juan Pablo Montoya,7,Ralf Schumacher,4
Sauber,4,3,Heinz-Harald Frentzen,11,Nick Heidfeld,10
Toyota,5,2,Cristiano da Matta,12,Olivier Panis,9
Renault,6,1,Jarno Trulli,13,Fernando Alonso,6
BAR,7,0,,,Jenson Button,8
Jaguar,8,0,,,Antônio Pizzonia,14
Jordan,9,0,,,Giancarlo Fisichella,15
