Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Juan Pablo Montoya,2,Ralf Schumacher,1
Ferrari,2,6,Michael Schumacher,5,Rubens Barrichello,3
Sauber,3,4,Heinz-Harald Frentzen,9,Nick Heidfeld,8
Jaguar,4,3,Antônio Pizzonia,10,Mark Webber,6
Jordan,5,2,Giancarlo Fisichella,12,Ralph Firman,11
Minardi,6,1,Jos Verstappen,14,Justin Wilson,13
Renault,7,0,,,Fernando Alonso,4
BAR,8,0,,,Jenson Button,7
McLaren,9,0,,,David Coulthard,15
