Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Carlos Reutemann,2,Alan Jones,1
Ligier,2,6,Jacques Laffite,8,Didier Pironi,3
McLaren,3,4,,,John Watson,4
Ferrari,4,3,,,Gilles Villeneuve,5
Brabham,5,2,,,Héctor Rebaque,6
Tyrrell,6,1,,,Jean-Pierre Jarier,7
Fittipaldi,7,0,,,Keke Rosberg,9
Lotus,8,0,,,Elio de Angelis,10
Arrows,9,0,,,Jochen Mass,11
Ensign,10,0,,,Jan Lammers,12
