Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Ricardo Zunino,7,Nelson Piquet,2
Williams,2,6,,,Alan Jones,1
Fittipaldi,3,4,,,Keke Rosberg,3
Tyrrell,4,3,,,Derek Daly,4
Alfa Romeo,5,2,,,Bruno Giacomelli,5
McLaren,6,1,,,Alain Prost,6
