Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ligier,1,9,Didier Pironi,3,Jacques Laffite,2
Brabham,2,6,Ricardo Zunino,10,Nelson Piquet,4
Renault,3,4,,,René Arnoux,1
Williams,4,3,,,Carlos Reutemann,5
Arrows,5,2,,,Jochen Mass,6
Tyrrell,6,1,,,Jean-Pierre Jarier,7
Fittipaldi,7,0,,,Emerson Fittipaldi,8
Ensign,8,0,,,Clay Regazzoni,9
McLaren,9,0,,,John Watson,11
Lotus,10,0,,,Mario Andretti,12
Shadow,11,0,,,Geoff Lees,13
