year,round,date,grandPrixId,officialName,careerRaceNumber,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,sergio-perez,Sergio Pérez,red-bull,1,59,2,0,1,1293.254918,1309.197706,15.942788,1.0,0.681144,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,charles-leclerc,Charles Leclerc,ferrari,2,59,1,0,2,1290.316357,1303.7955,13.479143,0.947368,0.677786,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,carlos-sainz-jr,Carlos Sainz Jr.,ferrari,3,59,4,0,3,1288.30183,1299.26496,10.96313,0.894737,0.675474,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,lando-norris,Lando Norris,mclaren,4,59,6,0,4,1229.720234,1241.551764,11.831531,0.842105,0.605475,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,daniel-ricciardo,Daniel Ricciardo,mclaren,5,59,16,0,5,1095.06774,1112.858586,17.790846,0.789474,0.433657,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,lance-stroll,Lance Stroll,aston-martin,6,59,11,0,6,1073.229942,1089.775536,16.545594,0.736842,0.40593,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,max-verstappen,Max Verstappen,red-bull,7,59,8,0,7,1455.13086,1447.424496,-7.706363,0.684211,0.838338,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,sebastian-vettel,Sebastian Vettel,aston-martin,8,59,13,0,8,1078.733031,1089.667821,10.93479,0.631579,0.412883,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,lewis-hamilton,Lewis Hamilton,mercedes,9,59,3,0,9,1447.539226,1434.871721,-12.667505,0.578947,0.832297,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,pierre-gasly,Pierre Gasly,alphatauri,10,59,7,0,10,1125.076449,1127.782879,2.706431,0.526316,0.472187,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,valtteri-bottas,Valtteri Bottas,alfa-romeo,11,59,15,0,11,1140.03005,1139.140696,-0.889354,0.473684,0.491471,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,kevin-magnussen,Kevin Magnussen,haas,12,59,9,0,12,963.316885,970.605071,7.288187,0.421053,0.275289,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,mick-schumacher,Mick Schumacher,haas,13,58,12,0,13,953.638981,958.820231,5.181251,0.368421,0.264796,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,george-russell,George Russell,mercedes,14,57,PL,0,14,1245.073369,1229.64819,-15.425179,0.315789,0.624293,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,yuki-tsunoda,Yuki Tsunoda,alphatauri,DNF,34,10,1,15,974.120183,972.916607,-1.203576,0.263158,0.287229,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,esteban-ocon,Esteban Ocon,alpine,DNF,26,17,1,16,1188.204024,1171.063614,-17.14041,0.210526,0.553335,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,alexander-albon,Alexander Albon,williams,DNF,25,18,1,17,1093.812689,1080.10471,-13.70798,0.157895,0.432054,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,fernando-alonso,Fernando Alonso,alpine,DNF,20,5,1,18,1160.360384,1139.739925,-20.620459,0.105263,0.517672,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,nicholas-latifi,Nicholas Latifi,williams,DNF,7,19,1,19,903.031803,894.997878,-8.033925,0.052632,0.21331,50.0,20
2022,17,2022-10-02,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2022,1074,guanyu-zhou,Guanyu Zhou,alfa-romeo,DNF,6,14,1,20,990.159956,974.891017,-15.268939,0.0,0.305379,50.0,20
