year,round,date,grandPrixId,officialName,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,jim-clark,Jim Clark,lotus,1,85,1,0,1,1645.423427,1653.360427,7.936999,1.0,0.669292,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,john-surtees,John Surtees,ferrari,2,85,2,0,2,1561.80416,1571.653889,9.849728,0.962963,0.552558,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,graham-hill,Graham Hill,brm,3,85,5,0,3,1619.997342,1626.976425,6.979083,0.925926,0.635131,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,mike-spence,Mike Spence,lotus,4,85,4,0,4,1530.377817,1539.554792,9.176975,0.888889,0.506515,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,bruce-mclaren,Bruce McLaren,cooper,5,84,8,0,5,1592.995391,1599.101339,6.105948,0.851852,0.597437,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,jackie-stewart,Jackie Stewart,brm,6,83,11,0,6,1500.0,1508.470281,8.470281,0.814815,0.461886,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,jo-siffert,Jo Siffert,brabham,7,83,14,0,7,1505.070029,1512.473136,7.403107,0.777778,0.469315,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,jack-brabham,Jack Brabham,brabham,8,81,3,0,8,1562.496121,1566.988349,4.492227,0.740741,0.553565,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,paul-hawkins,Paul Hawkins,brabham,9,81,16,0,9,1500.0,1505.803614,5.803614,0.703704,0.461886,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,peter-de-klerk,Peter de Klerk,alfa-special,10,79,17,0,10,1496.425905,1501.466099,5.040195,0.666667,0.456659,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,tony-maggs,Tony Maggs,lotus,11,77,13,0,11,1543.628127,1546.115616,2.487489,0.62963,0.525984,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,frank-gardner,Frank Gardner,brabham,12,75,15,0,12,1491.121519,1494.569763,3.448244,0.592593,0.448916,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,sam-tingle,Sam Tingle,lds,13,73,20,0,13,1490.425905,1493.009591,2.583687,0.555556,0.447902,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,david-prophet,David Prophet,brabham,14,71,19,0,14,1495.225905,1496.752625,1.526721,0.518519,0.454905,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,lorenzo-bandini,Lorenzo Bandini,ferrari,15,66,6,0,15,1566.5786,1564.706225,-1.872375,0.481481,0.559497,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,bob-anderson,Bob Anderson,brabham,NC,50,12,1,16,1520.058785,1518.933411,-1.125373,0.444444,0.491335,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,jo-bonnier,Jo Bonnier,brabham,DNF,42,7,1,17,1532.439181,1529.987841,-2.45134,0.407407,0.509547,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,jochen-rindt,Jochen Rindt,cooper,DNF,39,10,1,18,1501.519999,1499.270198,-2.249801,0.37037,0.464112,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,john-love,John Love,cooper,DNF,20,18,1,19,1497.258197,1494.269191,-2.989006,0.333333,0.457875,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,dan-gurney,Dan Gurney,brabham,DNF,11,9,1,20,1590.367187,1583.229412,-7.137775,0.296296,0.593704,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,clive-puzey,Clive Puzey,lotus,DNPQ,,,1,21,1500.0,1494.248059,-5.751941,0.222222,0.461886,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,dave-charlton,Dave Charlton,lotus,DNPQ,,,1,22,1500.0,1494.248059,-5.751941,0.222222,0.461886,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,jackie-pretorius,Jackie Pretorius,lds,DNPQ,,,1,23,1500.0,1494.248059,-5.751941,0.222222,0.461886,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,brausch-niemann,Brausch Niemann,lotus,DNQ,,,2,24,1497.625905,1488.401772,-9.224132,0.074074,0.458413,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,doug-serrurier,Doug Serrurier,lds,DNQ,,,2,25,1496.992571,1487.790663,-9.201908,0.074074,0.457487,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,ernie-pieterse,Ernie Pieterse,lotus,DNQ,,,2,26,1491.010233,1482.017925,-8.992307,0.074074,0.448754,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,neville-lederle,Neville Lederle,lotus,DNQ,,,2,27,1505.361777,1495.865727,-9.49605,0.074074,0.469743,24.0,28
1965,1,1965-01-01,south-africa,South African Grand Prix 1965,trevor-blokdyk,Trevor Blokdyk,cooper,DNQ,,,2,28,1500.025905,1490.717498,-9.308407,0.074074,0.461924,24.0,28
