Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Tyrrell,1,9,Didier Pironi,6,Patrick Depailler,2
Lotus,2,6,Mario Andretti,7,Ronnie Peterson,1
Brabham,3,4,,,John Watson,3
Williams,4,3,,,Alan Jones,4
Ligier,5,2,,,Jacques Laffite,5
ATS,6,1,,,Jean-Pierre Jarier,8
Arrows,7,0,,,Rolf Stommelen,9
McLaren,8,0,,,Brett Lunger,11
Surtees,9,0,,,Vittorio Brambilla,12
