Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Ronnie Peterson,2,Mario Andretti,1
Brabham,2,6,John Watson,4,Niki Lauda,3
Ferrari,3,4,Carlos Reutemann,7,Gilles Villeneuve,6
McLaren,4,3,James Hunt,10,Patrick Tambay,9
Fittipaldi,5,2,,,Emerson Fittipaldi,5
Ligier,6,1,,,Jacques Laffite,8
Wolf,7,0,,,Jody Scheckter,12
