year,round,date,grandPrixId,officialName,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,jackie-stewart,Jackie Stewart,tyrrell,1,64,1,0,1,1639.852944,1648.052071,8.199127,1.0,0.65837,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,ronnie-peterson,Ronnie Peterson,march,2,64,6,0,2,1555.496145,1565.628607,10.132463,0.961538,0.539353,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,mark-donohue,Mark Donohue,mclaren,3,64,8,0,3,1500.0,1511.165125,11.165125,0.923077,0.457863,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,denny-hulme,Denny Hulme,mclaren,4,63,10,0,4,1601.731812,1608.41978,6.687968,0.884615,0.60595,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,reine-wisell,Reine Wisell,lotus,5,63,7,0,5,1528.748332,1537.054232,8.3059,0.846154,0.500075,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,francois-cevert,François Cevert,tyrrell,6,62,3,0,6,1534.595451,1541.771821,7.176369,0.807692,0.508677,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,emerson-fittipaldi,Emerson Fittipaldi,lotus,7,62,4,0,7,1547.85603,1553.641729,5.785699,0.769231,0.52816,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,jacky-ickx,Jacky Ickx,ferrari,8,62,12,0,8,1582.791393,1586.434576,3.643183,0.730769,0.57897,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,jo-siffert,Jo Siffert,brm,9,61,2,0,9,1529.536863,1534.122611,4.585747,0.692308,0.501235,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,chris-amon,Chris Amon,matra,10,61,5,0,10,1571.195801,1573.394687,2.198886,0.653846,0.562226,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,john-surtees,John Surtees,surtees,11,60,14,0,11,1540.652355,1542.999606,2.347252,0.615385,0.517582,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,helmut-marko,Helmut Marko,brm,12,60,19,0,12,1481.956766,1485.444246,3.48748,0.576923,0.431611,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,mario-andretti,Mario Andretti,ferrari,13,60,13,0,13,1471.028802,1473.970984,2.942182,0.538462,0.415871,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,peter-gethin,Peter Gethin,brm,14,59,16,0,14,1513.39588,1513.935915,0.540034,0.5,0.477499,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,george-eaton,George Eaton,brm,15,59,21,0,15,1473.980024,1474.974365,0.994342,0.461538,0.420108,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,nanni-galli,Nanni Galli,march,16,57,20,0,16,1472.6824,1472.798408,0.116008,0.423077,0.418243,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,mike-beuttler,Mike Beuttler,march,NC,56,22,1,17,1484.095089,1482.892887,-1.202202,0.384615,0.434707,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,pete-lovely,Pete Lovely,lotus,NC,55,25,1,18,1472.958373,1471.218716,-1.739658,0.346154,0.41864,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,rolf-stommelen,Rolf Stommelen,surtees,DNF,26,23,1,19,1506.386007,1502.557522,-3.828485,0.307692,0.467213,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,jean-pierre-beltoise,Jean-Pierre Beltoise,matra,DNF,15,11,1,20,1592.634665,1584.862875,-7.77179,0.269231,0.593055,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,skip-barber,Skip Barber,march,DNF,13,24,1,21,1491.360089,1486.212356,-5.147732,0.230769,0.445258,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,clay-regazzoni,Clay Regazzoni,ferrari,DNF,7,18,1,22,1549.753898,1541.626646,-8.127252,0.192308,0.530943,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,graham-hill,Graham Hill,brabham,DNF,2,15,1,23,1566.561141,1556.921575,-9.639566,0.153846,0.555495,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,tim-schenken,Tim Schenken,brabham,DNF,1,17,1,24,1511.690455,1503.059825,-8.630631,0.115385,0.474994,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,chris-craft,Chris Craft,brabham,DNS,,,2,25,1500.0,1489.934356,-10.065644,0.038462,0.457863,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,henri-pescarolo,Henri Pescarolo,march,DNS,,,2,26,1554.770467,1542.774564,-11.995903,0.038462,0.538291,24.0,27
1971,10,1971-09-19,canada,Player's Canadian Grand Prix 1971,howden-ganley,Howden Ganley,brm,DNS,,9,2,27,1502.656196,1492.497293,-10.158903,0.038462,0.461749,24.0,27
