Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Heikki Kovalainen,5,Lewis Hamilton,1
Williams,2,6,Kazuki Nakajima,6,Nico Rosberg,3
BMW Sauber,3,4,,,Nick Heidfeld,2
Renault,4,3,,,Fernando Alonso,4
Toro Rosso,5,2,,,Sébastien Bourdais,7
Ferrari,6,1,,,Kimi Räikkönen,8
