Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Toyota,1,9,Ralf Schumacher,4,Jarno Trulli,2
McLaren,2,6,Pedro de la Rosa,5,Kimi Räikkönen,3
Sauber,3,4,Jacques Villeneuve,11,Felipe Massa,7
Minardi,4,3,Christijan Albers,13,Patrick Friesacher,12
Renault,5,2,,,Fernando Alonso,1
Williams,6,1,,,Mark Webber,6
Red Bull,7,0,,,David Coulthard,8
Ferrari,8,0,,,Rubens Barrichello,9
Jordan,9,0,,,Tiago Monteiro,10
