Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Juan Pablo Montoya,3,Kimi Räikkönen,1
Renault,2,6,Giancarlo Fisichella,4,Fernando Alonso,2
Red Bull,3,4,Christian Klien,8,David Coulthard,7
BAR,4,3,Takuma Sato,9,Jenson Button,5
Toyota,5,2,Ralf Schumacher,12,Jarno Trulli,6
Jordan,6,1,Tiago Monteiro,15,Narain Karthikeyan,14
Ferrari,7,0,,,Rubens Barrichello,10
Sauber,8,0,,,Jacques Villeneuve,11
Minardi,9,0,,,Robert Doornbos,13
