Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,2,Michael Schumacher,1
Jordan,2,6,Narain Karthikeyan,4,Tiago Monteiro,3
Minardi,3,4,Patrick Friesacher,6,Christijan Albers,5
