Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Juan Manuel Fangio,2,Peter Collins,2
Maserati,2,6,Jean Behra,3,Stirling Moss,1
Gordini,3,4,Élie Bayol,6,Hermano da Silva Ramos,5
