Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Eugenio Castellotti,2,Peter Collins,1
Maserati,2,6,Cesare Perdisa,5,Jean Behra,3
Gordini,3,4,Robert Manzon,9,Hermano da Silva Ramos,8
Vanwall,4,3,Harry Schell,10,Mike Hawthorn,10
