Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Paul Frère,2,Peter Collins,1
Maserati,2,6,Stirling Moss,3,Cesare Perdisa,3
Vanwall,3,4,,,Harry Schell,4
