year,round,date,grandPrixId,officialName,careerRaceNumber,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,carlos-pace,Carlos Pace,brabham,1,40,6,0,1,1059.008607,1084.528119,25.519513,1.0,0.48961,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,emerson-fittipaldi,Emerson Fittipaldi,mclaren,2,40,2,0,2,1257.868345,1267.975521,10.107175,0.954545,0.752402,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,jochen-mass,Jochen Mass,mclaren,3,40,10,0,3,982.964246,1009.307839,26.343593,0.909091,0.382219,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,clay-regazzoni,Clay Regazzoni,ferrari,4,40,5,0,4,1213.883542,1222.012676,8.129134,0.863636,0.701054,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,niki-lauda,Niki Lauda,ferrari,5,40,4,0,5,1069.523803,1085.197468,15.673666,0.818182,0.504709,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,james-hunt,James Hunt,hesketh,6,40,7,0,6,1095.024112,1106.599331,11.575219,0.772727,0.541223,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,mario-andretti,Mario Andretti,parnelli,7,40,18,0,7,1003.116804,1018.974443,15.857639,0.727273,0.41012,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,carlos-reutemann,Carlos Reutemann,brabham,8,40,3,0,8,1157.293677,1159.98479,2.691113,0.681818,0.627996,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,jacky-ickx,Jacky Ickx,lotus,9,40,12,0,9,1112.789141,1116.28556,3.496419,0.636364,0.566435,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,john-watson,John Watson,surtees,10,40,13,0,10,1056.087372,1061.362022,5.27465,0.590909,0.485416,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,jacques-laffite,Jacques Laffite,frank-williams-racing-cars,11,39,19,0,11,985.254701,993.259417,8.004717,0.545455,0.38536,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,graham-hill,Graham Hill,lola,12,39,20,0,12,1110.980105,1107.786089,-3.194016,0.5,0.56388,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,wilson-fittipaldi,Wilson Fittipaldi,fittipaldi,13,39,21,0,13,985.426738,988.874187,3.447449,0.454545,0.385596,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,rolf-stommelen,Rolf Stommelen,lola,14,39,23,0,14,1031.086508,1029.059301,-2.027207,0.409091,0.449635,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,ronnie-peterson,Ronnie Peterson,lotus,15,38,16,0,15,1142.308329,1130.110797,-12.197532,0.363636,0.607587,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,jean-pierre-jarier,Jean-Pierre Jarier,shadow,DNF,32,1,1,16,1022.028693,1016.099825,-5.928868,0.318182,0.436759,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,patrick-depailler,Patrick Depailler,tyrrell,DNF,31,9,1,17,1131.64635,1114.503677,-17.142674,0.25,0.592853,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,tom-pryce,Tom Pryce,shadow,DNF,31,14,1,18,1023.000671,1013.593784,-9.406887,0.25,0.438138,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,arturo-merzario,Arturo Merzario,frank-williams-racing-cars,DNF,24,11,1,19,998.342067,987.260046,-11.082021,0.181818,0.403459,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,mark-donohue,Mark Donohue,penske,DNF,22,15,1,20,1021.676371,1005.545205,-16.131165,0.113636,0.43626,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,mike-wilds,Mike Wilds,brm,DNF,22,22,1,21,941.019361,930.382128,-10.637233,0.113636,0.326381,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,jody-scheckter,Jody Scheckter,tyrrell,DNF,18,8,1,22,1120.288927,1093.71208,-26.576847,0.045455,0.576991,50.0,23
1975,2,1975-01-26,brazil,Grande Prêmio do Brasil 1975,252,vittorio-brambilla,Vittorio Brambilla,march,DNF,1,17,1,23,1021.434468,999.63863,-21.795838,0.0,0.435917,50.0,23
