Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Phil Hill,2,Wolfgang von Trips,1
Lotus,2,6,Stirling Moss,4,Jim Clark,3
Cooper,3,4,John Surtees,7,Jack Brabham,6
BRM,4,3,Tony Brooks,9,Graham Hill,8
Porsche,5,2,Jo Bonnier,11,Dan Gurney,10
