Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Carlos Reutemann,3,Niki Lauda,2
Shadow,2,6,Riccardo Patrese,9,Alan Jones,6
Wolf,3,4,,,Jody Scheckter,1
McLaren,4,3,,,Jochen Mass,4
Lotus,5,2,,,Mario Andretti,5
Ligier,6,1,,,Jacques Laffite,7
Surtees,7,0,,,Vittorio Brambilla,8
Ensign,8,0,,,Jacky Ickx,10
Penske,9,0,,,Jean-Pierre Jarier,11
Hesketh,10,0,,,Rupert Keegan,12
