Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Gunnar Nilsson,4,Mario Andretti,1
Ferrari,2,6,Carlos Reutemann,6,Niki Lauda,5
McLaren,3,4,Jochen Mass,9,James Hunt,3
Brabham,4,3,,,John Watson,2
Ensign,5,2,,,Clay Regazzoni,7
Ligier,6,1,,,Jacques Laffite,8
Hesketh,7,0,,,Rupert Keegan,10
Fittipaldi,8,0,,,Emerson Fittipaldi,11
Tyrrell,9,0,,,Ronnie Peterson,12
Surtees,10,0,,,Vittorio Brambilla,13
