Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Wolf,1,9,,,Jody Scheckter,1
Brabham,2,6,,,Carlos Pace,2
Ferrari,3,4,,,Carlos Reutemann,3
Fittipaldi,4,3,,,Emerson Fittipaldi,4
Lotus,5,2,,,Mario Andretti,5
Ensign,6,1,,,Clay Regazzoni,6
Surtees,7,0,,,Vittorio Brambilla,7
