Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Shadow,1,9,Riccardo Patrese,6,Alan Jones,4
Tyrrell,2,6,Kunimitsu Takahashi,9,Patrick Depailler,3
McLaren,3,4,,,James Hunt,1
Ferrari,4,3,,,Carlos Reutemann,2
Ligier,5,2,,,Jacques Laffite,5
Brabham,6,1,,,Hans-Joachim Stuck,7
Surtees,7,0,,,Vittorio Brambilla,8
Wolf,8,0,,,Jody Scheckter,10
Kojima,9,0,,,Kazuyoshi Hoshino,11
March,10,0,,,Alex Ribeiro,12
