Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Epperly,1,9,George Amick,2,Jimmy Bryan,1
Watson,2,6,Jud Larson,8,Jimmy Reece,6
Kurtis Kraft,3,4,Eddie Johnson,9,Johnny Boyd,3
Kuzma,4,3,Dempsey Wilson,15,Johnnie Tolan,13
Lesovsky,5,2,Jack Turner,25,Rodger Ward,20
Phillips,6,1,,,Don Freeland,7
Dunn,7,0,,,Chuck Weyant,24
