Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Jean Behra,3,Harry Schell,2
Ferrari,2,6,Luigi Musso,7,Mike Hawthorn,5
Cooper,3,4,Jack Brabham,8,Roy Salvadori,4
Vanwall,4,3,,,Stirling Moss,1
Lotus,5,2,,,Cliff Allison,6
Maserati,6,1,,,Jo Bonnier,10
Porsche,7,0,,,Carel Godin de Beaufort,11
