Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Vanwall,1,9,Stuart Lewis-Evans,3,Stirling Moss,1
Ferrari,2,6,Wolfgang von Trips,5,Mike Hawthorn,2
BRM,3,4,Harry Schell,6,Jean Behra,4
Cooper,4,3,Maurice Trintignant,8,Jack Brabham,7
