Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Wolfgang von Trips,3,Mike Hawthorn,1
Maserati,2,6,Phil Hill,7,Juan Manuel Fangio,4
Cooper,3,4,Roy Salvadori,11,Jack Brabham,6
Vanwall,4,3,,,Stirling Moss,2
