Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Cooper,1,9,Maurice Trintignant,3,Roy Salvadori,2
Ferrari,2,6,Phil Hill,9,Wolfgang von Trips,4
Lotus,3,4,Ivor Bueb,11,Cliff Allison,10
Vanwall,4,3,,,Tony Brooks,1
Porsche,5,2,,,Edgar Barth,6
