Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Vanwall,1,9,Stuart Lewis-Evans,3,Tony Brooks,1
Ferrari,2,6,Olivier Gendebien,6,Mike Hawthorn,2
Maserati,3,4,Jo Bonnier,9,Maurice Trintignant,7
Lotus,4,3,,,Cliff Allison,4
BRM,5,2,,,Harry Schell,5
Cooper,6,1,,,Roy Salvadori,8
