Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Mercedes,1,9,Stirling Moss,2,Juan Manuel Fangio,1
Maserati,2,6,Roberto Mieres,4,Luigi Musso,3
Ferrari,3,4,Mike Hawthorn,7,Eugenio Castellotti,5
Gordini,4,3,Jacques Pollet,10,Hermano da Silva Ramos,8
