Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Kurtis Kraft,1,9,Tony Bettenhausen,2,Bob Sweikert,1
Kuzma,2,6,Duane Carter,11,Johnny Thomson,4
Trevis,3,4,Shorty Templeman,18,Eddie Johnson,13
Epperly,4,3,,,Jim Rathmann,14
Phillips,5,2,,,Don Freeland,15
Schroeder,6,1,,,Keith Andrews,20
Pawl,7,0,,,Eddie Russo,22
Stevens,8,0,,,Jerry Hoyt,31
Pankratz,9,0,,,Jimmy Reece,33
