Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Kimi Räikkönen,3,Sebastian Vettel,1
Red Bull,2,6,Daniil Kvyat,6,Daniel Ricciardo,2
Toro Rosso,3,4,Carlos Sainz Jr.,9,Max Verstappen,8
Sauber,4,3,Marcus Ericsson,11,Felipe Nasr,10
Lotus,5,2,Romain Grosjean,13,Pastor Maldonado,12
Marussia,6,1,Will Stevens,15,Alexander Rossi,14
Mercedes,7,0,,,Nico Rosberg,4
Williams,8,0,,,Valtteri Bottas,5
Force India,9,0,,,Sergio Pérez,7
