Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Mercedes,1,9,Nico Rosberg,3,Lewis Hamilton,2
Ferrari,2,6,Kimi Räikkönen,4,Sebastian Vettel,1
Williams,3,4,Felipe Massa,6,Valtteri Bottas,5
Toro Rosso,4,3,Carlos Sainz Jr.,8,Max Verstappen,7
Red Bull,5,2,Daniel Ricciardo,10,Daniil Kvyat,9
Force India,6,1,Nico Hülkenberg,14,Sergio Pérez,13
Lotus,7,0,,,Romain Grosjean,11
Sauber,8,0,,,Felipe Nasr,12
Marussia,9,0,,,Roberto Merhi,15
