Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Mercedes,1,9,Nico Rosberg,3,Lewis Hamilton,1
Ferrari,2,6,Sebastian Vettel,5,Kimi Räikkönen,2
Red Bull,3,4,Daniil Kvyat,9,Daniel Ricciardo,6
Williams,4,3,Felipe Massa,10,Valtteri Bottas,4
Force India,5,2,Nico Hülkenberg,13,Sergio Pérez,8
Sauber,6,1,Marcus Ericsson,14,Felipe Nasr,12
Lotus,7,0,Pastor Maldonado,15,Romain Grosjean,7
Marussia,8,0,Roberto Merhi,17,Will Stevens,16
McLaren,9,0,,,Fernando Alonso,11
