Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Jack Brabham,2,Denny Hulme,1
Cooper,2,6,Pedro Rodríguez,11,Jo Bonnier,6
Ferrari,3,4,,,Chris Amon,3
Honda,4,3,,,John Surtees,4
Lotus,5,2,,,Jackie Oliver,5
BRM,6,1,,,Chris Irwin,9
Lola,7,0,,,David Hobbs,10
