Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Denny Hulme,2,Jack Brabham,1
BRM,2,6,Chris Irwin,5,Jackie Stewart,3
Cooper,3,4,Pedro Rodríguez,6,Jo Siffert,4
