Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Cooper,1,9,John Love,2,Pedro Rodríguez,1
Brabham,2,6,Bob Anderson,5,Denny Hulme,4
Honda,3,4,,,John Surtees,3
