Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Denny Hulme,3,Jack Brabham,2
Ferrari,2,6,Mike Parkes,5,Chris Amon,4
Lotus,3,4,Chris Irwin,7,Jim Clark,1
BRM,4,3,,,Mike Spence,8
Cooper,5,2,,,Jo Siffert,10
