Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Graham Hill,2,Jim Clark,1
Brabham,2,6,Jack Brabham,5,Denny Hulme,3
Cooper,3,4,Jo Bonnier,6,Jo Siffert,4
Matra,4,3,,,Jean-Pierre Beltoise,7
