Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Cooper,1,9,Jacky Ickx,6,Jochen Rindt,4
Honda,2,6,,,John Surtees,1
Brabham,3,4,,,Jack Brabham,2
Lotus,4,3,,,Jim Clark,3
BRM,5,2,,,Mike Spence,5
Ferrari,6,1,,,Chris Amon,7
