Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,2,Michael Schumacher,1
McLaren,2,6,Mika Häkkinen,6,David Coulthard,3
Jordan,3,4,Jarno Trulli,8,Heinz-Harald Frentzen,4
Prost,4,3,Gastón Mazzacane,12,Jean Alesi,9
Minardi,5,2,Tarso Marques,14,Fernando Alonso,13
Williams,6,1,,,Ralf Schumacher,5
Arrows,7,0,,,Jos Verstappen,7
Jaguar,8,0,,,Luciano Burti,10
Benetton,9,0,,,Jenson Button,11
