Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,3,Michael Schumacher,1
Sauber,2,6,Kimi Räikkönen,6,Nick Heidfeld,4
Jaguar,3,4,Eddie Irvine,11,Luciano Burti,8
Benetton,4,3,Jenson Button,14,Giancarlo Fisichella,13
McLaren,5,2,,,David Coulthard,2
Jordan,6,1,,,Heinz-Harald Frentzen,5
BAR,7,0,,,Olivier Panis,7
Prost,8,0,,,Jean Alesi,9
Arrows,9,0,,,Jos Verstappen,10
Minardi,10,0,,,Fernando Alonso,12
