Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Graham Hill,3,Jackie Stewart,1
Ferrari,2,6,,,Lorenzo Bandini,2
