Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Jackie Stewart,4,Graham Hill,2
Lotus,2,6,Mike Spence,5,Jim Clark,3
Brabham,3,4,John Taylor,8,Jack Brabham,1
Cooper,4,3,Guy Ligier,9,Jo Bonnier,7
Ferrari,5,2,,,Lorenzo Bandini,6
