Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Jean Alesi,5,Gerhard Berger,3
Benetton,2,6,JJ Lehto,7,Michael Schumacher,1
Larrousse,3,4,Érik Comas,10,Olivier Beretta,8
McLaren,4,3,,,Martin Brundle,2
Jordan,5,2,,,Andrea de Cesaris,4
Minardi,6,1,,,Michele Alboreto,6
Ligier,7,0,,,Olivier Panis,9
Lotus,8,0,,,Pedro Lamy,11
