Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Jack Brabham,3,Jacky Ickx,2
Matra,2,6,Jean-Pierre Beltoise,5,Jackie Stewart,4
McLaren,3,4,,,Denny Hulme,1
BRM,4,3,,,Jackie Oliver,6
Ferrari,5,2,,,Pedro Rodríguez,7
Lotus,6,1,,,Pete Lovely,9
