Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Jack Brabham,4,Piers Courage,2
Lotus,2,6,,,Jochen Rindt,1
BRM,3,4,,,John Surtees,3
Ferrari,4,3,,,Pedro Rodríguez,5
