Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Jack Brabham,2,Jacky Ickx,1
Matra,2,6,Johnny Servoz-Gavin,6,Jean-Pierre Beltoise,4
Lotus,3,4,Pete Lovely,7,Jochen Rindt,3
McLaren,4,3,,,Bruce McLaren,5
