Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Jack Brabham,6,Jacky Ickx,5
Lotus,2,6,Graham Hill,7,Jo Siffert,2
Matra,3,4,Jean-Pierre Beltoise,8,Jackie Stewart,1
McLaren,4,3,Vic Elford,10,Denny Hulme,4
Ferrari,5,2,,,Chris Amon,3
BRM,6,1,,,John Surtees,9
