Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Jo Siffert,3,Graham Hill,1
McLaren,2,6,Denny Hulme,6,Bruce McLaren,5
Brabham,3,4,,,Piers Courage,2
Cooper,4,3,,,Vic Elford,7
