Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Piers Courage,5,Jacky Ickx,2
McLaren,2,6,Vic Elford,6,Bruce McLaren,3
Lotus,3,4,Graham Hill,7,Jochen Rindt,4
Matra,4,3,Jean-Pierre Beltoise,9,Jackie Stewart,1
