Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Matra,1,9,Jean-Pierre Beltoise,3,Jackie Stewart,1
McLaren,2,6,Denny Hulme,7,Bruce McLaren,4
Lotus,3,4,Jo Siffert,8,Jochen Rindt,2
Brabham,4,3,Jacky Ickx,10,Piers Courage,5
Ferrari,5,2,,,Pedro Rodríguez,6
