Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Innes Ireland,3,John Surtees,2
Cooper,2,6,Bruce McLaren,4,Jack Brabham,1
Ferrari,3,4,Phil Hill,7,Wolfgang von Trips,6
BRM,4,3,,,Dan Gurney,10
Aston Martin,5,2,,,Maurice Trintignant,11
JBW,6,1,,,Brian Naylor,13
