Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Stirling Moss,4,Innes Ireland,2
Ferrari,2,6,Richie Ginther,6,Wolfgang von Trips,5
Cooper,3,4,Henry Taylor,7,Jack Brabham,1
BRM,4,3,,,Graham Hill,3
