Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Richie Ginther,2,Phil Hill,1
Porsche,2,6,Edgar Barth,7,Hans Herrmann,6
Cooper,3,4,Piero Drogo,8,Giulio Cabianca,4
Behra-Porsche,4,3,,,Fred Gamble,10
