Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Innes Ireland,2,Stirling Moss,1
Cooper,2,6,Jack Brabham,4,Bruce McLaren,3
BRM,3,4,,,Jo Bonnier,5
Scarab,4,3,,,Chuck Daigh,10
Maserati,5,2,,,Bob Drake,13
