Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Cooper,1,9,Bruce McLaren,2,Jack Brabham,1
Lotus,2,6,Innes Ireland,6,Jim Clark,3
Ferrari,3,4,,,Wolfgang von Trips,4
